OrderID,OrderDate,Product,Category,Region,Quantity,UnitPrice,TotalSales,Month
107048,2023-07-20,Monitor,Electronics,South,5,22000,110000,45108
107049,2025-12-13,Mobile,Electronics,South,5,20000,100000,45992
107050,2023-11-12,Tablet,Electronics,South,7,30000,210000,45231
107051,2024-11-14,Printer,Electronics,East,8,18000,144000,45597
107052,2023-10-04,Laptop,Electronics,East,1,55000,55000,45200
107053,2025-05-22,Printer,Electronics,South,1,18000,18000,45778
107054,2025-09-07,Table,Furniture,East,3,12000,36000,45901
107055,2024-06-14,Table,Furniture,North,4,12000,48000,45444
107056,2025-02-25,Office Chair,Furniture,North,4,8000,32000,45689
107057,2025-08-28,Headphones,Electronics,East,1,1500,1500,45870
107058,2023-08-18,Office Chair,Furniture,East,1,8000,8000,45139
107059,2024-08-01,Tablet,Electronics,North,8,30000,240000,45505
107060,2025-04-08,Laptop,Electronics,East,7,55000,385000,45748
107061,2024-03-11,Bed,Furniture,North,3,35000,105000,45352
107062,2023-04-04,Bed,Furniture,South,6,35000,210000,45017
107063,2024-05-11,Office Chair,Furniture,South,8,8000,64000,45413
107064,2023-07-12,Table,Furniture,North,2,12000,24000,45108
107065,2023-11-20,Headphones,Electronics,South,5,1500,7500,45231
107066,2025-03-13,Bed,Furniture,North,1,35000,35000,45717
107067,2025-02-08,Bed,Furniture,East,1,35000,35000,45689
107068,2025-08-13,Table,Furniture,North,4,12000,48000,45870
107069,2025-02-04,Table,Furniture,South,3,12000,36000,45689
107070,2024-09-15,Tablet,Electronics,West,7,30000,210000,45536
107071,2023-06-02,Laptop,Electronics,North,4,55000,220000,45078
107072,2025-02-22,Printer,Electronics,South,2,18000,36000,45689
107073,2025-10-26,Headphones,Electronics,West,2,1500,3000,45931
107074,2024-05-14,Table,Furniture,South,2,12000,24000,45413
107075,2023-03-04,Bed,Furniture,West,8,35000,280000,44986
107076,2024-10-23,Tablet,Electronics,West,1,30000,30000,45566
107077,2024-06-22,Bed,Furniture,East,3,35000,105000,45444
107078,2025-10-26,Mobile,Electronics,South,1,20000,20000,45931
107079,2023-10-17,Tablet,Electronics,East,2,30000,60000,45200
107080,2024-06-02,Sofa,Furniture,North,7,40000,280000,45444
107081,2025-12-03,Printer,Electronics,South,6,18000,108000,45992
107082,2025-02-04,Monitor,Electronics,East,8,22000,176000,45689
107083,2025-04-30,Sofa,Furniture,North,3,40000,120000,45748
107084,2024-05-22,Headphones,Electronics,West,6,1500,9000,45413
107085,2025-07-25,Bed,Furniture,South,4,35000,140000,45839
107086,2025-05-15,Monitor,Electronics,South,6,22000,132000,45778
107087,2023-05-23,Office Chair,Furniture,South,1,8000,8000,45047
107088,2024-07-09,Bed,Furniture,East,8,35000,280000,45474
107089,2025-09-19,Laptop,Electronics,West,4,55000,220000,45901
107090,2023-12-22,Headphones,Electronics,East,1,1500,1500,45261
107091,2024-12-29,Mobile,Electronics,North,3,20000,60000,45627
107092,2023-04-16,Office Chair,Furniture,West,8,8000,64000,45017
107093,2025-02-06,Monitor,Electronics,North,1,22000,22000,45689
107094,2025-05-25,Tablet,Electronics,North,3,30000,90000,45778
107095,2025-09-09,Tablet,Electronics,North,6,30000,180000,45901
107096,2025-01-26,Bed,Furniture,South,7,35000,245000,45658
107097,2024-04-05,Sofa,Furniture,West,7,40000,280000,45383
107098,2024-03-18,Printer,Electronics,West,6,18000,108000,45352
107099,2023-01-06,Mobile,Electronics,West,6,20000,120000,44927
107100,2023-11-28,Printer,Electronics,East,4,18000,72000,45231
107101,2023-10-29,Printer,Electronics,North,6,18000,108000,45200
107102,2023-05-19,Monitor,Electronics,East,8,22000,176000,45047
107103,2024-07-21,Mobile,Electronics,East,1,20000,20000,45474
107104,2025-01-12,Bed,Furniture,North,1,35000,35000,45658
107105,2023-05-03,Monitor,Electronics,West,8,22000,176000,45047
107106,2025-12-22,Mobile,Electronics,South,5,20000,100000,45992
107107,2024-03-14,Sofa,Furniture,East,1,40000,40000,45352
107108,2023-11-15,Tablet,Electronics,East,6,30000,180000,45231
107109,2025-04-27,Office Chair,Furniture,North,4,8000,32000,45748
107110,2023-07-11,Sofa,Furniture,North,5,40000,200000,45108
107111,2024-01-30,Headphones,Electronics,North,7,1500,10500,45292
107112,2023-01-17,Tablet,Electronics,West,1,30000,30000,44927
107113,2024-11-13,Sofa,Furniture,West,7,40000,280000,45597
107114,2025-12-22,Sofa,Furniture,West,5,40000,200000,45992
107115,2024-09-22,Tablet,Electronics,West,4,30000,120000,45536
107116,2025-08-24,Laptop,Electronics,North,6,55000,330000,45870
107117,2024-04-14,Laptop,Electronics,North,2,55000,110000,45383
107118,2025-09-13,Headphones,Electronics,South,1,1500,1500,45901
107119,2025-09-14,Headphones,Electronics,North,3,1500,4500,45901
107120,2023-08-15,Mobile,Electronics,North,5,20000,100000,45139
107121,2023-06-02,Office Chair,Furniture,North,6,8000,48000,45078
107122,2024-12-22,Sofa,Furniture,North,1,40000,40000,45627
107123,2023-12-29,Headphones,Electronics,North,8,1500,12000,45261
107124,2023-09-27,Office Chair,Furniture,East,3,8000,24000,45170
107125,2024-03-17,Printer,Electronics,South,5,18000,90000,45352
107126,2024-12-12,Tablet,Electronics,South,8,30000,240000,45627
107127,2023-03-30,Headphones,Electronics,North,2,1500,3000,44986
107128,2023-06-18,Bed,Furniture,West,5,35000,175000,45078
107129,2025-06-15,Monitor,Electronics,West,6,22000,132000,45809
107130,2024-12-19,Monitor,Electronics,South,5,22000,110000,45627
107131,2025-03-26,Tablet,Electronics,West,2,30000,60000,45717
107132,2023-11-27,Office Chair,Furniture,East,6,8000,48000,45231
107133,2023-10-15,Printer,Electronics,East,6,18000,108000,45200
107134,2025-12-16,Monitor,Electronics,East,1,22000,22000,45992
107135,2025-05-22,Tablet,Electronics,West,3,30000,90000,45778
107136,2023-08-10,Office Chair,Furniture,South,7,8000,56000,45139
107137,2023-07-04,Sofa,Furniture,West,5,40000,200000,45108
107138,2025-10-22,Table,Furniture,East,8,12000,96000,45931
107139,2023-12-18,Headphones,Electronics,West,6,1500,9000,45261
107140,2023-12-30,Sofa,Furniture,East,1,40000,40000,45261
107141,2024-01-09,Bed,Furniture,North,7,35000,245000,45292
107142,2024-11-11,Office Chair,Furniture,East,1,8000,8000,45597
107143,2024-03-11,Sofa,Furniture,South,2,40000,80000,45352
107144,2025-04-23,Table,Furniture,West,5,12000,60000,45748
107145,2024-03-29,Mobile,Electronics,West,2,20000,40000,45352
107146,2024-06-17,Mobile,Electronics,East,4,20000,80000,45444
107147,2025-05-31,Sofa,Furniture,East,7,40000,280000,45778
107148,2024-12-29,Tablet,Electronics,South,7,30000,210000,45627
107149,2025-06-20,Tablet,Electronics,South,6,30000,180000,45809
107150,2023-05-04,Printer,Electronics,South,2,18000,36000,45047
107151,2023-07-19,Printer,Electronics,East,4,18000,72000,45108
107152,2023-08-07,Printer,Electronics,South,5,18000,90000,45139
107153,2023-02-08,Headphones,Electronics,South,7,1500,10500,44958
107154,2025-10-17,Headphones,Electronics,East,5,1500,7500,45931
107155,2024-03-30,Monitor,Electronics,South,2,22000,44000,45352
107156,2023-04-30,Mobile,Electronics,South,1,20000,20000,45017
107157,2025-06-16,Tablet,Electronics,West,4,30000,120000,45809
107158,2025-02-14,Bed,Furniture,West,5,35000,175000,45689
107159,2023-04-10,Mobile,Electronics,East,4,20000,80000,45017
107160,2023-08-26,Tablet,Electronics,East,5,30000,150000,45139
107161,2023-05-31,Table,Furniture,South,2,12000,24000,45047
107162,2023-01-05,Monitor,Electronics,South,2,22000,44000,44927
107163,2025-09-22,Laptop,Electronics,East,5,55000,275000,45901
107164,2025-05-18,Mobile,Electronics,East,7,20000,140000,45778
107165,2023-02-11,Mobile,Electronics,South,2,20000,40000,44958
107166,2023-09-06,Table,Furniture,North,8,12000,96000,45170
107167,2025-05-11,Monitor,Electronics,West,4,22000,88000,45778
107168,2024-06-20,Table,Furniture,South,1,12000,12000,45444
107169,2025-08-24,Table,Furniture,South,8,12000,96000,45870
107170,2023-07-25,Tablet,Electronics,East,3,30000,90000,45108
107171,2025-09-22,Bed,Furniture,West,5,35000,175000,45901
107172,2023-06-24,Office Chair,Furniture,North,4,8000,32000,45078
107173,2024-12-23,Printer,Electronics,North,3,18000,54000,45627
107174,2025-04-23,Table,Furniture,East,4,12000,48000,45748
107175,2025-12-28,Tablet,Electronics,West,7,30000,210000,45992
107176,2025-02-16,Tablet,Electronics,North,3,30000,90000,45689
107177,2025-06-25,Laptop,Electronics,West,2,55000,110000,45809
107178,2025-08-24,Headphones,Electronics,South,4,1500,6000,45870
107179,2024-01-30,Monitor,Electronics,East,5,22000,110000,45292
107180,2023-05-13,Mobile,Electronics,East,4,20000,80000,45047
107181,2025-01-03,Printer,Electronics,South,8,18000,144000,45658
107182,2025-06-09,Table,Furniture,South,6,12000,72000,45809
107183,2024-10-26,Monitor,Electronics,West,5,22000,110000,45566
107184,2024-07-11,Tablet,Electronics,North,5,30000,150000,45474
107185,2023-03-17,Laptop,Electronics,East,2,55000,110000,44986
107186,2025-04-28,Sofa,Furniture,West,7,40000,280000,45748
107187,2024-08-10,Bed,Furniture,East,4,35000,140000,45505
107188,2024-05-18,Mobile,Electronics,West,2,20000,40000,45413
107189,2024-10-10,Sofa,Furniture,West,7,40000,280000,45566
107190,2024-03-15,Tablet,Electronics,East,8,30000,240000,45352
107191,2025-09-08,Mobile,Electronics,West,8,20000,160000,45901
107192,2024-10-29,Laptop,Electronics,East,3,55000,165000,45566
107193,2025-10-31,Table,Furniture,West,3,12000,36000,45931
107194,2024-08-22,Headphones,Electronics,West,7,1500,10500,45505
107195,2025-12-26,Table,Furniture,West,5,12000,60000,45992
107196,2024-06-13,Monitor,Electronics,South,1,22000,22000,45444
107197,2025-11-01,Headphones,Electronics,East,1,1500,1500,45962
107198,2023-12-26,Table,Furniture,North,2,12000,24000,45261
107199,2023-08-30,Sofa,Furniture,East,1,40000,40000,45139
107200,2025-03-05,Mobile,Electronics,West,3,20000,60000,45717
107201,2025-10-30,Headphones,Electronics,East,8,1500,12000,45931
107202,2023-11-14,Tablet,Electronics,North,6,30000,180000,45231
107203,2025-08-26,Bed,Furniture,North,8,35000,280000,45870
107204,2024-02-09,Table,Furniture,North,3,12000,36000,45323
107205,2023-10-31,Headphones,Electronics,North,2,1500,3000,45200
107206,2023-06-17,Monitor,Electronics,East,4,22000,88000,45078
107207,2025-07-22,Sofa,Furniture,West,3,40000,120000,45839
107208,2025-06-06,Printer,Electronics,North,2,18000,36000,45809
107209,2024-08-11,Printer,Electronics,West,8,18000,144000,45505
107210,2023-01-28,Printer,Electronics,South,8,18000,144000,44927
107211,2025-06-06,Monitor,Electronics,South,4,22000,88000,45809
107212,2024-05-24,Monitor,Electronics,South,5,22000,110000,45413
107213,2024-10-24,Printer,Electronics,North,2,18000,36000,45566
107214,2025-12-16,Tablet,Electronics,South,6,30000,180000,45992
107215,2023-03-19,Sofa,Furniture,West,6,40000,240000,44986
107216,2025-07-22,Laptop,Electronics,West,1,55000,55000,45839
107217,2024-04-10,Headphones,Electronics,South,7,1500,10500,45383
107218,2023-07-30,Laptop,Electronics,West,5,55000,275000,45108
107219,2025-08-28,Mobile,Electronics,East,2,20000,40000,45870
107220,2023-03-15,Monitor,Electronics,East,2,22000,44000,44986
107221,2023-01-26,Bed,Furniture,West,3,35000,105000,44927
107222,2024-07-17,Printer,Electronics,North,8,18000,144000,45474
107223,2025-02-23,Monitor,Electronics,West,4,22000,88000,45689
107224,2025-06-06,Printer,Electronics,West,8,18000,144000,45809
107225,2023-08-29,Tablet,Electronics,South,5,30000,150000,45139
107226,2023-05-12,Mobile,Electronics,South,6,20000,120000,45047
107227,2025-09-10,Table,Furniture,West,2,12000,24000,45901
107228,2023-03-15,Monitor,Electronics,North,8,22000,176000,44986
107229,2023-06-20,Laptop,Electronics,North,6,55000,330000,45078
107230,2025-01-07,Printer,Electronics,West,4,18000,72000,45658
107231,2023-08-01,Headphones,Electronics,South,4,1500,6000,45139
107232,2024-05-22,Table,Furniture,West,6,12000,72000,45413
107233,2024-10-19,Bed,Furniture,South,1,35000,35000,45566
107234,2024-05-26,Headphones,Electronics,South,6,1500,9000,45413
107235,2025-06-03,Laptop,Electronics,South,3,55000,165000,45809
107236,2024-08-05,Sofa,Furniture,West,8,40000,320000,45505
107237,2025-07-23,Monitor,Electronics,West,8,22000,176000,45839
107238,2023-06-03,Bed,Furniture,West,4,35000,140000,45078
107239,2024-08-19,Headphones,Electronics,South,6,1500,9000,45505
107240,2023-06-20,Printer,Electronics,South,4,18000,72000,45078
107241,2023-01-07,Tablet,Electronics,North,3,30000,90000,44927
107242,2023-04-13,Laptop,Electronics,North,4,55000,220000,45017
107243,2025-07-26,Table,Furniture,West,1,12000,12000,45839
107244,2024-04-16,Office Chair,Furniture,South,5,8000,40000,45383
107245,2023-12-02,Tablet,Electronics,West,6,30000,180000,45261
107246,2024-12-28,Bed,Furniture,East,4,35000,140000,45627
107247,2023-11-11,Headphones,Electronics,North,7,1500,10500,45231
107248,2023-11-11,Laptop,Electronics,East,2,55000,110000,45231
107249,2025-06-02,Laptop,Electronics,South,6,55000,330000,45809
107250,2023-02-12,Tablet,Electronics,East,2,30000,60000,44958
107251,2024-03-26,Bed,Furniture,East,1,35000,35000,45352
107252,2024-06-04,Office Chair,Furniture,East,6,8000,48000,45444
107253,2025-09-15,Office Chair,Furniture,South,8,8000,64000,45901
107254,2024-07-13,Tablet,Electronics,East,5,30000,150000,45474
107255,2025-04-22,Bed,Furniture,East,6,35000,210000,45748
107256,2025-03-14,Table,Furniture,South,3,12000,36000,45717
107257,2024-02-19,Monitor,Electronics,North,6,22000,132000,45323
107258,2025-06-16,Laptop,Electronics,West,7,55000,385000,45809
107259,2025-10-04,Laptop,Electronics,West,2,55000,110000,45931
107260,2024-10-03,Headphones,Electronics,South,4,1500,6000,45566
107261,2025-10-07,Sofa,Furniture,East,5,40000,200000,45931
107262,2023-05-30,Mobile,Electronics,South,3,20000,60000,45047
107263,2025-02-03,Table,Furniture,North,8,12000,96000,45689
107264,2023-10-10,Laptop,Electronics,North,7,55000,385000,45200
107265,2023-07-06,Printer,Electronics,East,7,18000,126000,45108
107266,2024-01-24,Headphones,Electronics,West,4,1500,6000,45292
107267,2023-02-05,Table,Furniture,South,2,12000,24000,44958
107268,2023-01-05,Headphones,Electronics,East,8,1500,12000,44927
107269,2024-09-01,Monitor,Electronics,East,4,22000,88000,45536
107270,2023-05-19,Printer,Electronics,West,4,18000,72000,45047
107271,2023-10-21,Bed,Furniture,East,5,35000,175000,45200
107272,2024-11-12,Mobile,Electronics,South,2,20000,40000,45597
107273,2024-12-03,Headphones,Electronics,South,4,1500,6000,45627
107274,2025-02-06,Bed,Furniture,West,8,35000,280000,45689
107275,2024-06-12,Mobile,Electronics,South,7,20000,140000,45444
107276,2023-10-28,Monitor,Electronics,West,1,22000,22000,45200
107277,2023-08-21,Mobile,Electronics,North,7,20000,140000,45139
107278,2023-01-22,Sofa,Furniture,West,2,40000,80000,44927
107279,2024-12-22,Tablet,Electronics,South,4,30000,120000,45627
107280,2025-05-04,Laptop,Electronics,North,5,55000,275000,45778
107281,2023-12-31,Laptop,Electronics,East,5,55000,275000,45261
107282,2024-10-03,Laptop,Electronics,North,5,55000,275000,45566
107283,2024-05-21,Tablet,Electronics,West,8,30000,240000,45413
107284,2025-07-13,Table,Furniture,East,4,12000,48000,45839
107285,2023-05-23,Monitor,Electronics,West,2,22000,44000,45047
107286,2025-05-27,Bed,Furniture,West,1,35000,35000,45778
107287,2025-07-04,Office Chair,Furniture,North,8,8000,64000,45839
107288,2024-08-27,Headphones,Electronics,North,6,1500,9000,45505
107289,2023-02-21,Office Chair,Furniture,North,3,8000,24000,44958
107290,2024-02-04,Table,Furniture,West,2,12000,24000,45323
107291,2025-10-28,Table,Furniture,South,3,12000,36000,45931
107292,2025-04-16,Office Chair,Furniture,South,3,8000,24000,45748
107293,2023-06-18,Table,Furniture,West,6,12000,72000,45078
107294,2023-09-20,Headphones,Electronics,East,7,1500,10500,45170
107295,2025-10-28,Mobile,Electronics,South,7,20000,140000,45931
107296,2024-01-02,Headphones,Electronics,South,6,1500,9000,45292
107297,2025-08-19,Tablet,Electronics,East,1,30000,30000,45870
107298,2023-01-11,Office Chair,Furniture,West,7,8000,56000,44927
107299,2023-06-18,Laptop,Electronics,North,4,55000,220000,45078
107300,2023-04-25,Office Chair,Furniture,East,8,8000,64000,45017
107301,2025-06-27,Monitor,Electronics,South,5,22000,110000,45809
107302,2024-05-17,Headphones,Electronics,South,4,1500,6000,45413
107303,2024-09-07,Headphones,Electronics,West,7,1500,10500,45536
107304,2024-04-27,Monitor,Electronics,East,7,22000,154000,45383
107305,2023-11-03,Laptop,Electronics,North,8,55000,440000,45231
107306,2023-03-30,Tablet,Electronics,East,4,30000,120000,44986
107307,2024-01-29,Mobile,Electronics,South,3,20000,60000,45292
107308,2023-06-18,Mobile,Electronics,North,3,20000,60000,45078
107309,2024-04-19,Headphones,Electronics,East,7,1500,10500,45383
107310,2024-01-24,Headphones,Electronics,West,1,1500,1500,45292
107311,2023-08-28,Bed,Furniture,North,8,35000,280000,45139
107312,2023-10-29,Monitor,Electronics,West,6,22000,132000,45200
107313,2025-08-26,Monitor,Electronics,North,6,22000,132000,45870
107314,2024-01-09,Monitor,Electronics,South,8,22000,176000,45292
107315,2024-05-31,Tablet,Electronics,North,6,30000,180000,45413
107316,2023-03-15,Mobile,Electronics,North,7,20000,140000,44986
107317,2023-06-05,Office Chair,Furniture,South,8,8000,64000,45078
107318,2025-08-07,Bed,Furniture,South,8,35000,280000,45870
107319,2025-12-23,Sofa,Furniture,West,3,40000,120000,45992
107320,2023-10-11,Printer,Electronics,West,8,18000,144000,45200
107321,2025-02-17,Table,Furniture,East,7,12000,84000,45689
107322,2024-04-03,Printer,Electronics,North,8,18000,144000,45383
107323,2024-06-19,Mobile,Electronics,South,8,20000,160000,45444
107324,2024-03-04,Sofa,Furniture,South,5,40000,200000,45352
107325,2025-05-18,Mobile,Electronics,South,8,20000,160000,45778
107326,2024-11-22,Laptop,Electronics,South,7,55000,385000,45597
107327,2024-02-07,Headphones,Electronics,South,7,1500,10500,45323
107328,2024-06-26,Office Chair,Furniture,South,3,8000,24000,45444
107329,2024-10-12,Laptop,Electronics,South,7,55000,385000,45566
107330,2025-05-22,Laptop,Electronics,South,5,55000,275000,45778
107331,2025-08-31,Monitor,Electronics,West,5,22000,110000,45870
107332,2024-11-01,Bed,Furniture,East,1,35000,35000,45597
107333,2024-03-31,Table,Furniture,South,7,12000,84000,45352
107334,2023-11-16,Tablet,Electronics,East,7,30000,210000,45231
107335,2024-12-18,Sofa,Furniture,South,3,40000,120000,45627
107336,2024-08-27,Sofa,Furniture,East,3,40000,120000,45505
107337,2025-01-25,Mobile,Electronics,North,8,20000,160000,45658
107338,2023-06-25,Office Chair,Furniture,South,8,8000,64000,45078
107339,2023-07-26,Tablet,Electronics,North,6,30000,180000,45108
107340,2025-06-12,Printer,Electronics,East,5,18000,90000,45809
107341,2025-09-02,Tablet,Electronics,East,6,30000,180000,45901
107342,2024-11-19,Sofa,Furniture,West,3,40000,120000,45597
107343,2024-11-26,Laptop,Electronics,West,2,55000,110000,45597
107344,2024-07-01,Mobile,Electronics,North,2,20000,40000,45474
107345,2024-12-27,Bed,Furniture,East,2,35000,70000,45627
107346,2025-04-19,Mobile,Electronics,South,7,20000,140000,45748
107347,2025-12-06,Office Chair,Furniture,East,8,8000,64000,45992
107348,2023-04-07,Sofa,Furniture,East,6,40000,240000,45017
107349,2025-06-24,Bed,Furniture,East,2,35000,70000,45809
107350,2023-07-29,Tablet,Electronics,North,1,30000,30000,45108
107351,2025-01-31,Bed,Furniture,North,8,35000,280000,45658
107352,2025-07-06,Sofa,Furniture,North,4,40000,160000,45839
107353,2024-03-13,Laptop,Electronics,East,2,55000,110000,45352
107354,2023-05-22,Headphones,Electronics,South,7,1500,10500,45047
107355,2023-04-02,Laptop,Electronics,South,2,55000,110000,45017
107356,2024-03-04,Sofa,Furniture,South,6,40000,240000,45352
107357,2024-02-03,Sofa,Furniture,East,3,40000,120000,45323
107358,2024-06-13,Bed,Furniture,East,3,35000,105000,45444
107359,2023-11-24,Printer,Electronics,South,3,18000,54000,45231
107360,2024-06-15,Headphones,Electronics,East,2,1500,3000,45444
107361,2023-11-24,Sofa,Furniture,North,8,40000,320000,45231
107362,2023-04-13,Laptop,Electronics,North,7,55000,385000,45017
107363,2023-05-05,Laptop,Electronics,West,2,55000,110000,45047
107364,2024-07-30,Tablet,Electronics,North,2,30000,60000,45474
107365,2023-07-10,Table,Furniture,East,5,12000,60000,45108
107366,2025-06-26,Office Chair,Furniture,North,8,8000,64000,45809
107367,2025-08-31,Printer,Electronics,East,8,18000,144000,45870
107368,2025-11-22,Headphones,Electronics,West,3,1500,4500,45962
107369,2025-02-07,Printer,Electronics,West,7,18000,126000,45689
107370,2025-02-21,Headphones,Electronics,South,8,1500,12000,45689
107371,2025-09-16,Laptop,Electronics,North,1,55000,55000,45901
107372,2023-10-02,Mobile,Electronics,North,4,20000,80000,45200
107373,2025-03-06,Sofa,Furniture,North,7,40000,280000,45717
107374,2024-05-02,Laptop,Electronics,West,1,55000,55000,45413
107375,2023-05-05,Tablet,Electronics,East,1,30000,30000,45047
107376,2023-06-08,Laptop,Electronics,West,8,55000,440000,45078
107377,2024-08-09,Table,Furniture,North,4,12000,48000,45505
107378,2024-07-22,Office Chair,Furniture,North,7,8000,56000,45474
107379,2024-12-24,Table,Furniture,East,1,12000,12000,45627
107380,2023-07-22,Mobile,Electronics,East,8,20000,160000,45108
107381,2025-06-16,Tablet,Electronics,North,2,30000,60000,45809
107382,2023-01-29,Headphones,Electronics,East,4,1500,6000,44927
107383,2023-03-22,Sofa,Furniture,West,2,40000,80000,44986
107384,2023-06-02,Tablet,Electronics,South,5,30000,150000,45078
107385,2025-04-02,Laptop,Electronics,West,4,55000,220000,45748
107386,2023-04-19,Mobile,Electronics,South,6,20000,120000,45017
107387,2024-04-16,Table,Furniture,East,2,12000,24000,45383
107388,2023-03-08,Bed,Furniture,West,1,35000,35000,44986
107389,2024-02-06,Headphones,Electronics,East,1,1500,1500,45323
107390,2025-11-14,Bed,Furniture,South,3,35000,105000,45962
107391,2024-01-22,Monitor,Electronics,West,7,22000,154000,45292
107392,2024-07-17,Office Chair,Furniture,East,1,8000,8000,45474
107393,2023-11-23,Bed,Furniture,West,3,35000,105000,45231
107394,2024-04-15,Monitor,Electronics,West,4,22000,88000,45383
107395,2024-04-20,Printer,Electronics,East,6,18000,108000,45383
107396,2024-12-14,Monitor,Electronics,West,7,22000,154000,45627
107397,2023-12-09,Laptop,Electronics,North,8,55000,440000,45261
107398,2023-10-17,Office Chair,Furniture,South,8,8000,64000,45200
107399,2024-11-07,Bed,Furniture,East,3,35000,105000,45597
107400,2024-10-13,Mobile,Electronics,East,1,20000,20000,45566
107401,2025-11-21,Monitor,Electronics,West,3,22000,66000,45962
107402,2024-12-21,Monitor,Electronics,East,5,22000,110000,45627
107403,2025-05-12,Tablet,Electronics,East,4,30000,120000,45778
107404,2023-09-17,Monitor,Electronics,South,2,22000,44000,45170
107405,2023-04-15,Tablet,Electronics,South,7,30000,210000,45017
107406,2023-10-04,Tablet,Electronics,East,7,30000,210000,45200
107407,2023-11-26,Printer,Electronics,West,5,18000,90000,45231
107408,2024-06-22,Sofa,Furniture,East,3,40000,120000,45444
107409,2024-08-25,Laptop,Electronics,North,2,55000,110000,45505
107410,2025-02-06,Tablet,Electronics,East,8,30000,240000,45689
107411,2025-04-29,Headphones,Electronics,East,1,1500,1500,45748
107412,2023-03-31,Table,Furniture,North,4,12000,48000,44986
107413,2025-09-26,Mobile,Electronics,West,5,20000,100000,45901
107414,2024-09-17,Laptop,Electronics,South,5,55000,275000,45536
107415,2023-05-04,Laptop,Electronics,South,7,55000,385000,45047
107416,2025-02-02,Mobile,Electronics,West,8,20000,160000,45689
107417,2025-01-09,Headphones,Electronics,North,1,1500,1500,45658
107418,2025-06-20,Printer,Electronics,South,4,18000,72000,45809
107419,2023-08-18,Table,Furniture,North,7,12000,84000,45139
107420,2025-07-05,Mobile,Electronics,North,1,20000,20000,45839
107421,2023-04-03,Bed,Furniture,East,8,35000,280000,45017
107422,2025-10-15,Mobile,Electronics,East,4,20000,80000,45931
107423,2023-12-07,Office Chair,Furniture,North,5,8000,40000,45261
107424,2023-08-10,Table,Furniture,South,2,12000,24000,45139
107425,2023-07-29,Monitor,Electronics,West,8,22000,176000,45108
107426,2023-03-18,Monitor,Electronics,West,6,22000,132000,44986
107427,2024-01-14,Table,Furniture,West,2,12000,24000,45292
107428,2025-08-14,Sofa,Furniture,North,2,40000,80000,45870
107429,2024-07-03,Monitor,Electronics,North,4,22000,88000,45474
107430,2025-11-27,Bed,Furniture,South,6,35000,210000,45962
107431,2023-08-04,Office Chair,Furniture,North,3,8000,24000,45139
107432,2025-05-23,Sofa,Furniture,West,2,40000,80000,45778
107433,2023-02-27,Office Chair,Furniture,East,8,8000,64000,44958
107434,2025-01-14,Mobile,Electronics,North,8,20000,160000,45658
107435,2025-08-02,Headphones,Electronics,East,1,1500,1500,45870
107436,2024-05-31,Monitor,Electronics,North,2,22000,44000,45413
107437,2024-12-14,Printer,Electronics,South,5,18000,90000,45627
107438,2025-11-28,Tablet,Electronics,East,2,30000,60000,45962
107439,2023-12-05,Monitor,Electronics,North,7,22000,154000,45261
107440,2023-09-29,Mobile,Electronics,South,7,20000,140000,45170
107441,2025-02-12,Headphones,Electronics,East,4,1500,6000,45689
107442,2025-03-13,Sofa,Furniture,South,8,40000,320000,45717
107443,2025-03-31,Monitor,Electronics,North,5,22000,110000,45717
107444,2024-04-14,Bed,Furniture,East,5,35000,175000,45383
107445,2023-07-17,Mobile,Electronics,East,3,20000,60000,45108
107446,2024-04-07,Headphones,Electronics,East,3,1500,4500,45383
107447,2025-05-11,Printer,Electronics,South,4,18000,72000,45778
107448,2025-10-13,Mobile,Electronics,North,8,20000,160000,45931
107449,2025-12-01,Bed,Furniture,West,6,35000,210000,45992
107450,2024-11-09,Sofa,Furniture,South,3,40000,120000,45597
107451,2024-05-10,Sofa,Furniture,West,5,40000,200000,45413
107452,2024-03-18,Printer,Electronics,East,3,18000,54000,45352
107453,2025-07-27,Sofa,Furniture,North,2,40000,80000,45839
107454,2025-09-26,Tablet,Electronics,East,3,30000,90000,45901
107455,2025-12-29,Tablet,Electronics,East,1,30000,30000,45992
107456,2023-02-09,Table,Furniture,North,4,12000,48000,44958
107457,2023-09-06,Bed,Furniture,West,4,35000,140000,45170
107458,2023-10-07,Bed,Furniture,West,2,35000,70000,45200
107459,2023-12-22,Monitor,Electronics,East,6,22000,132000,45261
107460,2023-09-01,Laptop,Electronics,East,5,55000,275000,45170
107461,2024-06-14,Tablet,Electronics,North,7,30000,210000,45444
107462,2023-07-25,Tablet,Electronics,North,3,30000,90000,45108
107463,2023-07-04,Tablet,Electronics,South,2,30000,60000,45108
107464,2023-05-16,Sofa,Furniture,South,5,40000,200000,45047
107465,2024-03-10,Bed,Furniture,West,2,35000,70000,45352
107466,2025-03-02,Mobile,Electronics,East,3,20000,60000,45717
107467,2023-03-23,Tablet,Electronics,North,2,30000,60000,44986
107468,2025-08-29,Headphones,Electronics,South,1,1500,1500,45870
107469,2023-08-12,Laptop,Electronics,West,3,55000,165000,45139
107470,2023-10-10,Tablet,Electronics,West,2,30000,60000,45200
107471,2025-05-21,Printer,Electronics,East,8,18000,144000,45778
107472,2023-07-10,Monitor,Electronics,East,1,22000,22000,45108
107473,2025-04-05,Headphones,Electronics,North,1,1500,1500,45748
